timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,cost_per_hour,anomaly_label
2026-03-23T02:55:00+00:00,4.8806,479.44,789.35,35.48,420.0,0.0842,1
2026-03-23T03:00:00+00:00,6.9577,939.2,672.13,53.57,166.0,0.0842,1
2026-03-23T03:05:00+00:00,6.6326,580.27,452.6,64.75,389.0,0.0842,1
2026-03-23T03:10:00+00:00,5.5471,445.76,988.92,67.43,146.0,0.0842,1
2026-03-23T03:15:00+00:00,8.9565,250.69,882.07,52.52,433.0,0.0842,1
2026-03-23T03:20:00+00:00,7.9038,219.55,237.27,47.97,200.0,0.0842,1
2026-03-23T03:25:00+00:00,7.136,790.26,444.81,60.01,64.0,0.0842,1
2026-03-23T03:30:00+00:00,7.0721,844.6,525.3,51.66,196.0,0.0842,1
2026-03-23T03:40:00+00:00,8.4796,693.99,999.8,77.98,378.0,0.0842,1
2026-03-23T03:45:00+00:00,8.9508,953.08,302.92,63.65,346.0,0.0842,1
2026-03-23T03:50:00+00:00,2.8279,516.4,170.72,57.84,107.0,0.0842,1
2026-03-23T03:55:00+00:00,6.6925,358.65,419.26,72.9,222.0,0.0842,1
2026-03-23T04:00:00+00:00,3.658,860.55,947.74,51.23,214.0,0.0842,1
2026-03-23T04:05:00+00:00,7.1476,525.13,523.21,47.67,120.0,0.0842,1
2026-03-23T04:10:00+00:00,8.7466,420.5,111.98,79.78,96.0,0.0842,1
2026-03-23T04:15:00+00:00,6.6514,155.49,302.12,43.13,397.0,0.0842,1
2026-03-23T04:20:00+00:00,9.0372,450.5,650.88,48.37,271.0,0.0842,1
2026-03-23T04:25:00+00:00,5.9545,150.55,561.06,61.74,330.0,0.0842,1
2026-03-23T04:30:00+00:00,9.1516,179.54,965.72,49.23,179.0,0.0842,1
2026-03-23T04:35:00+00:00,4.8928,671.21,718.89,41.25,428.0,0.0842,1
2026-03-23T04:40:00+00:00,7.4766,884.39,950.75,47.28,65.0,0.0842,1
2026-03-23T04:45:00+00:00,8.8396,255.47,789.94,35.89,141.0,0.0842,1
2026-03-23T04:50:00+00:00,9.0718,672.41,324.2,36.6,487.0,0.0842,1
2026-03-23T04:55:00+00:00,7.7455,642.7,715.14,42.59,119.0,0.0842,1
2026-03-23T05:00:00+00:00,11.8794,570.58,306.61,56.16,206.0,0.0842,1
2026-03-23T05:05:00+00:00,7.1712,576.16,523.65,60.49,314.0,0.0842,1
2026-03-23T05:10:00+00:00,7.098,573.34,460.02,55.77,428.0,0.0842,1
2026-03-23T05:15:00+00:00,2.481,331.48,648.68,43.97,197.0,0.0842,1
2026-03-23T05:20:00+00:00,11.5379,140.44,525.07,64.93,428.0,0.0842,1
2026-03-23T05:25:00+00:00,7.262,954.68,330.91,55.79,369.0,0.0842,1
2026-03-23T05:30:00+00:00,5.648,222.99,307.48,46.66,192.0,0.0842,1
2026-03-23T05:35:00+00:00,10.6418,479.57,997.7,68.88,491.0,0.0842,1
2026-03-23T05:40:00+00:00,10.471,118.94,979.53,75.63,209.0,0.0842,1
2026-03-23T05:45:00+00:00,8.2167,130.49,383.11,38.49,207.0,0.0842,1
2026-03-23T05:50:00+00:00,5.1302,535.88,109.7,39.26,64.0,0.0842,1
2026-03-23T05:55:00+00:00,8.838,771.34,234.32,38.75,291.0,0.0842,1
2026-03-23T06:00:00+00:00,6.7572,374.98,556.03,77.71,122.0,0.0842,1
2026-03-23T06:05:00+00:00,5.6585,611.34,405.26,57.61,433.0,0.0842,1
2026-03-23T06:10:00+00:00,10.0867,902.81,164.88,72.81,439.0,0.0842,1
2026-03-23T06:15:00+00:00,3.7348,856.55,101.4,65.63,123.0,0.0842,1
2026-03-23T06:20:00+00:00,9.1343,355.8,449.01,64.57,448.0,0.0842,1
2026-03-23T06:25:00+00:00,8.9187,734.55,207.49,33.29,88.0,0.0842,1
2026-03-23T06:30:00+00:00,12.102,344.05,126.1,49.48,279.0,0.0842,1
2026-03-23T06:35:00+00:00,8.6503,878.83,917.76,77.26,466.0,0.0842,1
2026-03-23T06:40:00+00:00,3.8831,766.28,858.62,55.33,201.0,0.0842,1
2026-03-23T06:45:00+00:00,6.3278,219.59,196.51,52.27,306.0,0.0842,1
2026-03-23T06:50:00+00:00,8.1293,384.39,667.91,40.01,378.0,0.0842,1
2026-03-23T06:55:00+00:00,8.7111,758.82,105.42,49.11,173.0,0.0842,1
2026-03-23T07:00:00+00:00,9.9616,293.57,445.1,56.56,254.0,0.0842,1
2026-03-23T07:05:00+00:00,4.0806,945.24,378.03,40.86,224.0,0.0842,1
2026-03-23T07:10:00+00:00,7.3401,398.25,173.75,57.48,422.0,0.0842,1
2026-03-23T07:15:00+00:00,9.9397,639.89,324.7,45.46,315.0,0.0842,1
2026-03-23T07:20:00+00:00,11.0879,698.38,914.9,58.96,308.0,0.0842,1
2026-03-23T07:25:00+00:00,11.722,834.3,414.47,78.02,222.0,0.0842,1
2026-03-23T07:30:00+00:00,7.2196,802.26,974.5,62.97,55.0,0.0842,1
2026-03-23T07:35:00+00:00,10.1952,961.26,629.55,48.78,483.0,0.0842,1
2026-03-23T07:40:00+00:00,11.4234,429.76,773.9,75.73,447.0,0.0842,1
2026-03-23T07:45:00+00:00,10.3961,948.28,824.32,50.49,364.0,0.0842,1
2026-03-23T07:50:00+00:00,9.4474,326.33,627.73,48.34,425.0,0.0842,1
2026-03-23T07:55:00+00:00,9.6556,386.77,247.2,41.05,138.0,0.0842,1
2026-03-23T08:00:00+00:00,23.3165,163.44,271.36,61.48,324.0,0.0842,1
2026-03-23T08:05:00+00:00,29.9176,773.22,731.08,39.87,240.0,0.0842,1
2026-03-23T08:10:00+00:00,28.5277,575.69,749.97,53.33,333.0,0.0842,1
2026-03-23T08:15:00+00:00,33.3965,421.42,370.43,32.13,194.0,0.0842,1
2026-03-23T08:20:00+00:00,32.411,338.04,332.79,76.24,181.0,0.0842,1
2026-03-23T08:25:00+00:00,31.5359,465.75,442.52,50.54,312.0,0.0842,1
2026-03-23T08:30:00+00:00,36.7197,449.52,278.92,65.98,281.0,0.0842,1
2026-03-23T08:35:00+00:00,28.3925,980.12,199.8,67.36,289.0,0.0842,1
2026-03-23T08:40:00+00:00,37.3356,131.11,519.2,55.63,431.0,0.0842,1
2026-03-23T08:45:00+00:00,27.4328,519.51,443.62,48.88,54.0,0.0842,1
2026-03-23T08:50:00+00:00,36.6906,654.04,180.07,52.03,258.0,0.0842,1
2026-03-23T08:55:00+00:00,34.8464,670.37,968.12,57.85,295.0,0.0842,1
2026-03-23T09:00:00+00:00,26.6065,574.64,666.33,66.64,299.0,0.0842,1
2026-03-23T09:05:00+00:00,24.6627,481.62,379.12,73.05,126.0,0.0842,1
2026-03-23T09:10:00+00:00,31.2854,495.08,677.16,39.67,123.0,0.0842,1
2026-03-23T09:15:00+00:00,27.6362,508.72,975.08,67.72,229.0,0.0842,1
2026-03-23T09:20:00+00:00,37.5027,759.02,962.65,58.91,134.0,0.0842,1
2026-03-23T09:25:00+00:00,36.2678,620.23,921.07,76.46,120.0,0.0842,1
2026-03-23T09:30:00+00:00,36.0345,451.3,200.62,70.65,433.0,0.0842,1
2026-03-23T09:35:00+00:00,28.0891,981.34,539.21,34.39,444.0,0.0842,1
2026-03-23T09:40:00+00:00,42.3111,170.37,372.63,79.57,85.0,0.0842,1
2026-03-23T09:45:00+00:00,32.2114,199.62,119.31,34.08,196.0,0.0842,1
2026-03-23T09:50:00+00:00,34.4982,950.35,679.32,79.35,389.0,0.0842,1
2026-03-23T09:55:00+00:00,35.7157,174.11,710.17,37.1,187.0,0.0842,1
2026-03-23T10:00:00+00:00,30.8373,780.76,998.37,37.76,493.0,0.0842,1
2026-03-23T10:05:00+00:00,32.9883,444.69,468.11,79.89,101.0,0.0842,1
2026-03-23T10:10:00+00:00,37.2921,979.87,914.58,46.93,400.0,0.0842,1
2026-03-23T10:15:00+00:00,33.7497,811.47,325.16,47.57,207.0,0.0842,1
2026-03-23T10:20:00+00:00,24.6775,367.94,119.12,60.01,365.0,0.0842,1
2026-03-23T10:25:00+00:00,25.1787,467.69,527.6,68.95,115.0,0.0842,1
2026-03-23T10:30:00+00:00,24.9114,415.02,933.08,52.1,141.0,0.0842,1
2026-03-23T10:35:00+00:00,36.4954,892.24,717.21,60.79,376.0,0.0842,1
2026-03-23T10:40:00+00:00,31.3992,684.75,773.95,60.87,199.0,0.0842,1
2026-03-23T10:45:00+00:00,20.21,691.23,561.58,37.24,149.0,0.0842,1
2026-03-23T10:50:00+00:00,31.1076,973.63,265.56,62.2,227.0,0.0842,1
2026-03-23T10:55:00+00:00,31.5236,659.06,341.56,70.56,254.0,0.0842,1
2026-03-23T11:00:00+00:00,32.8007,847.41,733.1,65.46,55.0,0.0842,1
2026-03-23T11:05:00+00:00,25.5884,141.89,206.03,60.28,234.0,0.0842,1
2026-03-23T11:10:00+00:00,30.7401,458.06,532.64,39.62,118.0,0.0842,1
2026-03-23T11:15:00+00:00,35.9932,869.11,176.5,33.45,185.0,0.0842,1
2026-03-23T11:20:00+00:00,33.93,191.3,544.28,68.18,225.0,0.0842,1
2026-03-23T11:25:00+00:00,26.3862,625.96,717.93,71.65,105.0,0.0842,1
2026-03-23T11:30:00+00:00,49.2741,709.12,903.06,38.91,426.0,0.0842,1
2026-03-23T11:35:00+00:00,30.741,402.87,238.52,65.54,90.0,0.0842,1
2026-03-23T11:40:00+00:00,30.3134,312.5,131.72,54.79,450.0,0.0842,1
2026-03-23T11:45:00+00:00,20.7899,956.2,522.8,62.28,454.0,0.0842,1
2026-03-23T11:50:00+00:00,23.656,146.75,443.38,65.41,257.0,0.0842,1
2026-03-23T11:55:00+00:00,27.8948,952.21,872.36,42.71,333.0,0.0842,1
2026-03-23T12:00:00+00:00,33.2953,419.35,347.56,50.53,92.0,0.0842,1
2026-03-23T12:05:00+00:00,37.5926,274.26,743.41,30.72,86.0,0.0842,1
2026-03-23T12:10:00+00:00,33.3509,712.95,700.07,72.29,489.0,0.0842,1
2026-03-23T12:15:00+00:00,35.9412,264.71,109.12,76.19,83.0,0.0842,1
2026-03-23T12:20:00+00:00,34.4525,503.23,823.67,43.31,91.0,0.0842,1
2026-03-23T12:25:00+00:00,30.9593,599.64,886.65,35.53,413.0,0.0842,1
2026-03-23T12:30:00+00:00,29.6882,451.73,454.42,55.57,384.0,0.0842,1
2026-03-23T12:35:00+00:00,37.6057,670.97,904.87,44.06,491.0,0.0842,1
2026-03-23T12:40:00+00:00,24.9192,779.47,581.79,52.86,279.0,0.0842,1
2026-03-23T12:45:00+00:00,28.0168,748.53,297.32,57.38,209.0,0.0842,1
2026-03-23T12:50:00+00:00,34.6881,772.35,939.98,70.69,137.0,0.0842,1
2026-03-23T12:55:00+00:00,39.0624,140.72,729.19,65.73,134.0,0.0842,1
2026-03-23T13:00:00+00:00,19.9233,252.48,881.81,40.98,152.0,0.0842,1
2026-03-23T13:05:00+00:00,16.4889,263.82,128.69,75.86,471.0,0.0842,1
2026-03-23T13:10:00+00:00,28.7052,409.1,416.62,33.33,254.0,0.0842,1
2026-03-23T13:15:00+00:00,30.0485,417.31,402.24,70.57,265.0,0.0842,1
2026-03-23T13:20:00+00:00,28.4376,432.83,316.77,73.7,218.0,0.0842,1
2026-03-23T13:25:00+00:00,39.2894,700.8,780.38,55.02,416.0,0.0842,1
2026-03-23T13:30:00+00:00,39.5234,965.74,623.37,51.66,418.0,0.0842,1
2026-03-23T13:35:00+00:00,27.1123,419.0,469.06,46.71,394.0,0.0842,1
2026-03-23T13:40:00+00:00,18.5627,357.08,295.48,34.5,234.0,0.0842,1
2026-03-23T13:45:00+00:00,24.479,642.49,327.66,52.98,97.0,0.0842,1
2026-03-23T13:50:00+00:00,30.9188,942.95,711.45,44.8,268.0,0.0842,1
2026-03-23T13:55:00+00:00,27.1364,261.74,975.34,48.79,363.0,0.0842,1
2026-03-23T14:00:00+00:00,35.7621,719.19,931.92,58.18,76.0,0.0842,1
2026-03-23T14:05:00+00:00,27.0676,439.4,190.43,70.11,146.0,0.0842,1
2026-03-23T14:10:00+00:00,32.5611,256.31,130.13,53.39,417.0,0.0842,1
2026-03-23T14:15:00+00:00,26.3417,762.36,305.49,76.71,112.0,0.0842,1
2026-03-23T14:20:00+00:00,33.9377,818.04,460.05,69.52,307.0,0.0842,1
2026-03-23T14:25:00+00:00,30.8883,475.4,652.94,65.39,310.0,0.0842,1
2026-03-23T14:30:00+00:00,27.825,114.92,428.46,34.21,273.0,0.0842,1
2026-03-23T14:35:00+00:00,34.6444,540.31,343.01,32.75,72.0,0.0842,1
2026-03-23T14:40:00+00:00,38.9923,420.72,459.33,69.76,452.0,0.0842,1
2026-03-23T14:45:00+00:00,24.3408,190.97,107.3,57.45,271.0,0.0842,1
2026-03-23T14:50:00+00:00,33.0037,843.42,514.58,54.85,125.0,0.0842,1
2026-03-23T14:55:00+00:00,38.9531,177.38,724.08,43.38,77.0,0.0842,1
2026-03-23T15:00:00+00:00,27.7534,394.36,425.43,40.07,298.0,0.0842,1
2026-03-23T15:05:00+00:00,26.1135,142.32,996.39,44.67,389.0,0.0842,1
2026-03-23T15:10:00+00:00,33.707,537.43,476.86,78.07,104.0,0.0842,1
2026-03-23T15:15:00+00:00,29.0519,997.17,329.37,69.22,346.0,0.0842,1
2026-03-23T15:20:00+00:00,34.0873,355.16,452.6,45.29,355.0,0.0842,1
2026-03-23T15:25:00+00:00,25.7591,415.54,870.13,45.78,179.0,0.0842,1
2026-03-23T15:30:00+00:00,30.413,452.11,341.54,36.86,99.0,0.0842,1
2026-03-23T15:35:00+00:00,36.9631,912.04,759.11,32.58,80.0,0.0842,1
2026-03-23T15:40:00+00:00,32.2454,489.6,996.0,33.73,383.0,0.0842,1
2026-03-23T15:45:00+00:00,35.1638,998.96,586.26,58.87,126.0,0.0842,1
2026-03-23T15:50:00+00:00,37.3478,827.71,619.47,57.03,229.0,0.0842,1
2026-03-23T15:55:00+00:00,32.483,338.4,291.54,79.89,82.0,0.0842,1
2026-03-23T16:00:00+00:00,37.2407,600.79,312.26,39.71,380.0,0.0842,1
2026-03-23T16:05:00+00:00,25.2302,132.37,968.74,30.94,319.0,0.0842,1
2026-03-23T16:10:00+00:00,22.5874,386.15,846.48,66.89,229.0,0.0842,1
2026-03-23T16:20:00+00:00,32.3066,418.39,935.5,76.79,209.0,0.0842,1
2026-03-23T16:25:00+00:00,26.3226,870.35,196.89,39.01,402.0,0.0842,1
2026-03-23T16:30:00+00:00,28.4112,485.39,103.32,30.49,490.0,0.0842,1
2026-03-23T16:40:00+00:00,32.8157,371.44,131.59,50.84,382.0,0.0842,1
2026-03-23T16:45:00+00:00,41.6183,988.9,637.4,41.89,400.0,0.0842,1
2026-03-23T16:50:00+00:00,24.3397,988.98,391.98,78.65,283.0,0.0842,1
2026-03-23T16:55:00+00:00,30.7551,182.62,938.2,59.84,465.0,0.0842,1
2026-03-23T17:00:00+00:00,28.2862,843.31,569.48,33.35,51.0,0.0842,1
2026-03-23T17:05:00+00:00,28.1267,989.75,514.32,39.76,126.0,0.0842,1
2026-03-23T17:10:00+00:00,35.15,296.3,977.25,43.65,310.0,0.0842,1
2026-03-23T17:15:00+00:00,36.5686,275.05,850.27,51.38,77.0,0.0842,1
2026-03-23T17:20:00+00:00,38.2436,126.47,214.09,33.81,115.0,0.0842,1
2026-03-23T17:25:00+00:00,36.7061,492.99,735.95,46.48,249.0,0.0842,1
2026-03-23T17:30:00+00:00,28.8998,679.47,436.83,53.56,239.0,0.0842,1
2026-03-23T17:35:00+00:00,21.0192,744.43,268.68,59.24,339.0,0.0842,1
2026-03-23T17:40:00+00:00,27.9574,136.38,325.05,48.29,171.0,0.0842,1
2026-03-23T17:45:00+00:00,35.1649,715.74,639.66,57.22,224.0,0.0842,1
2026-03-23T17:50:00+00:00,25.917,348.61,550.73,58.66,75.0,0.0842,1
2026-03-23T17:55:00+00:00,28.8944,210.58,404.66,34.01,223.0,0.0842,1
2026-03-23T18:00:00+00:00,25.0675,709.51,312.91,75.69,300.0,0.0842,1
2026-03-23T18:05:00+00:00,21.8691,607.78,886.68,46.13,336.0,0.0842,1
2026-03-23T18:10:00+00:00,36.3,265.9,968.82,79.64,127.0,0.0842,1
2026-03-23T18:15:00+00:00,28.6405,356.09,897.92,73.59,485.0,0.0842,1
2026-03-23T18:20:00+00:00,23.5468,284.97,629.41,46.11,396.0,0.0842,1
2026-03-23T18:25:00+00:00,29.5392,745.59,694.26,53.49,358.0,0.0842,1
2026-03-23T18:30:00+00:00,34.6971,676.78,225.05,43.16,233.0,0.0842,1
2026-03-23T18:35:00+00:00,36.5461,755.98,472.6,43.59,418.0,0.0842,1
2026-03-23T18:40:00+00:00,34.4678,329.1,489.71,54.73,218.0,0.0842,1
2026-03-23T18:45:00+00:00,38.1116,413.7,537.76,73.82,59.0,0.0842,1
2026-03-23T18:50:00+00:00,35.9632,232.7,960.25,42.8,232.0,0.0842,1
2026-03-23T18:55:00+00:00,37.5596,235.44,192.22,74.81,202.0,0.0842,1
2026-03-23T19:00:00+00:00,25.4589,246.31,677.51,65.1,255.0,0.0842,1
2026-03-23T19:05:00+00:00,31.7031,154.42,520.14,72.14,98.0,0.0842,1
2026-03-23T19:10:00+00:00,28.4423,383.14,622.78,71.29,209.0,0.0842,1
2026-03-23T19:15:00+00:00,28.0091,651.05,835.55,58.86,420.0,0.0842,1
2026-03-23T19:20:00+00:00,23.8925,836.34,758.0,39.42,383.0,0.0842,1
2026-03-23T19:25:00+00:00,38.1406,605.79,654.37,62.99,80.0,0.0842,1
2026-03-23T19:30:00+00:00,33.7417,549.76,791.89,41.46,409.0,0.0842,1
2026-03-23T19:35:00+00:00,39.7808,196.51,789.2,62.57,202.0,0.0842,1
2026-03-23T19:40:00+00:00,39.9074,852.76,265.38,66.01,273.0,0.0842,1
2026-03-23T19:45:00+00:00,31.8945,776.51,404.32,62.92,493.0,0.0842,1
2026-03-23T19:50:00+00:00,38.4382,184.93,272.73,34.82,496.0,0.0842,1
2026-03-23T19:55:00+00:00,34.7112,824.8,882.57,37.7,135.0,0.0842,1
2026-03-23T20:00:00+00:00,36.8691,974.78,635.34,65.6,278.0,0.0842,1
2026-03-23T20:05:00+00:00,38.0205,324.26,108.62,34.03,247.0,0.0842,1
2026-03-23T20:10:00+00:00,38.8824,939.93,276.35,40.83,436.0,0.0842,1
2026-03-23T20:15:00+00:00,23.5995,428.13,637.87,79.81,453.0,0.0842,1
2026-03-23T20:20:00+00:00,33.0758,320.93,945.0,51.0,180.0,0.0842,1
2026-03-23T20:25:00+00:00,27.5825,842.78,797.22,72.57,492.0,0.0842,1
2026-03-23T20:30:00+00:00,23.3471,973.06,324.79,74.71,284.0,0.0842,1
2026-03-23T20:35:00+00:00,25.2303,351.51,148.16,68.22,374.0,0.0842,1
2026-03-23T20:40:00+00:00,38.8694,411.53,846.26,63.97,157.0,0.0842,1
2026-03-23T20:45:00+00:00,36.3215,600.21,297.57,63.77,486.0,0.0842,1
2026-03-23T20:50:00+00:00,30.1271,750.52,921.96,61.11,98.0,0.0842,1
2026-03-23T20:55:00+00:00,37.0656,307.53,831.2,55.48,169.0,0.0842,1
2026-03-23T21:00:00+00:00,9.5926,627.7,658.19,30.51,65.0,0.0842,1
2026-03-23T21:05:00+00:00,7.3462,589.33,199.06,55.1,426.0,0.0842,1
2026-03-23T21:10:00+00:00,5.4688,747.92,898.91,62.99,209.0,0.0842,1
2026-03-23T21:15:00+00:00,10.4783,125.27,617.23,60.1,401.0,0.0842,1
2026-03-23T21:20:00+00:00,9.1517,978.55,310.18,39.13,217.0,0.0842,1
2026-03-23T21:25:00+00:00,5.2531,850.57,469.31,54.58,449.0,0.0842,1
2026-03-23T21:30:00+00:00,9.5599,308.02,295.26,40.75,307.0,0.0842,1
2026-03-23T21:35:00+00:00,5.118,432.95,526.97,47.92,191.0,0.0842,1
2026-03-23T21:40:00+00:00,7.0347,546.19,236.55,74.47,231.0,0.0842,1
2026-03-23T21:45:00+00:00,5.7534,759.51,238.87,60.67,346.0,0.0842,1
2026-03-23T21:50:00+00:00,6.7243,228.0,729.89,42.82,417.0,0.0842,1
2026-03-23T21:55:00+00:00,6.3334,677.06,754.16,46.97,71.0,0.0842,1
2026-03-23T22:00:00+00:00,6.7734,521.67,882.47,42.98,141.0,0.0842,1
2026-03-23T22:05:00+00:00,9.4485,263.89,854.8,33.25,136.0,0.0842,1
2026-03-23T22:10:00+00:00,8.5892,633.96,989.53,50.72,375.0,0.0842,1
2026-03-23T22:15:00+00:00,9.2575,851.38,327.26,46.23,141.0,0.0842,1
2026-03-23T22:20:00+00:00,10.1847,194.94,471.81,63.13,379.0,0.0842,1
2026-03-23T22:25:00+00:00,7.2546,530.68,951.82,48.43,160.0,0.0842,1
2026-03-23T22:30:00+00:00,8.1598,145.94,715.12,39.04,88.0,0.0842,1
2026-03-23T22:35:00+00:00,9.0763,965.02,316.61,78.49,195.0,0.0842,1
2026-03-23T22:40:00+00:00,11.4135,905.1,211.11,44.03,352.0,0.0842,1
2026-03-23T22:45:00+00:00,9.7982,382.76,272.82,37.64,381.0,0.0842,1
2026-03-23T22:50:00+00:00,10.7631,705.99,882.79,73.56,230.0,0.0842,1
2026-03-23T22:55:00+00:00,10.0379,548.48,625.01,55.94,141.0,0.0842,1
2026-03-23T23:00:00+00:00,10.1145,575.53,306.52,60.8,493.0,0.0842,1
2026-03-23T23:05:00+00:00,4.4307,858.09,880.93,57.02,83.0,0.0842,1
2026-03-23T23:10:00+00:00,9.7617,772.07,534.06,70.19,83.0,0.0842,1
2026-03-23T23:15:00+00:00,8.4258,787.69,778.26,34.14,365.0,0.0842,1
2026-03-23T23:20:00+00:00,8.1084,611.56,411.31,70.97,252.0,0.0842,1
2026-03-23T23:25:00+00:00,6.9455,187.21,596.3,43.67,117.0,0.0842,1
2026-03-23T23:30:00+00:00,7.1495,639.9,293.94,79.76,416.0,0.0842,1
2026-03-23T23:35:00+00:00,8.8324,571.69,399.34,42.9,268.0,0.0842,1
2026-03-23T23:40:00+00:00,9.68,478.75,567.62,75.53,111.0,0.0842,1
2026-03-23T23:45:00+00:00,5.0044,338.77,787.32,79.77,112.0,0.0842,1
2026-03-23T23:55:00+00:00,6.8786,211.22,992.94,64.61,122.0,0.0842,1
2026-03-24T00:00:00+00:00,6.0984,319.72,366.13,49.61,311.0,0.0842,1
2026-03-24T00:05:00+00:00,8.7852,729.97,838.26,65.47,93.0,0.0842,1
2026-03-24T00:10:00+00:00,7.3426,733.28,553.49,61.95,115.0,0.0842,1
2026-03-24T00:15:00+00:00,6.6819,976.91,586.02,37.62,298.0,0.0842,1
2026-03-24T00:20:00+00:00,6.4617,545.55,910.06,48.39,330.0,0.0842,1
2026-03-24T00:25:00+00:00,8.5626,786.26,515.24,78.86,378.0,0.0842,1
2026-03-24T00:30:00+00:00,7.9799,256.46,640.25,35.65,73.0,0.0842,1
2026-03-24T00:35:00+00:00,5.8167,692.43,608.21,50.65,77.0,0.0842,1
2026-03-24T00:40:00+00:00,6.318,303.76,979.98,78.56,331.0,0.0842,1
2026-03-24T00:45:00+00:00,7.635,520.34,303.78,36.9,227.0,0.0842,1
2026-03-24T00:50:00+00:00,8.8103,230.71,817.61,74.42,116.0,0.0842,1
2026-03-24T00:55:00+00:00,5.9006,153.29,489.01,73.24,368.0,0.0842,1
2026-03-24T01:00:00+00:00,8.9762,746.84,567.31,37.69,345.0,0.0842,1
2026-03-24T01:05:00+00:00,6.352,757.95,381.44,68.87,106.0,0.0842,1
2026-03-24T01:10:00+00:00,13.4555,815.65,569.87,54.42,330.0,0.0842,1
2026-03-24T01:15:00+00:00,6.118,749.21,858.2,40.07,90.0,0.0842,1
2026-03-24T01:20:00+00:00,6.4197,404.98,585.03,76.12,284.0,0.0842,1
2026-03-24T01:25:00+00:00,8.388,964.03,585.13,51.78,315.0,0.0842,1
2026-03-24T01:30:00+00:00,6.1952,171.56,986.58,67.15,397.0,0.0842,1
2026-03-24T01:35:00+00:00,9.6553,965.98,584.3,43.56,219.0,0.0842,1
2026-03-24T01:40:00+00:00,11.6028,421.46,336.7,62.82,463.0,0.0842,1
2026-03-24T01:45:00+00:00,7.2248,982.17,977.77,69.39,310.0,0.0842,1
2026-03-24T01:50:00+00:00,8.3455,354.94,632.73,42.34,481.0,0.0842,1
2026-03-24T02:00:00+00:00,7.9999,974.84,533.43,76.75,489.0,0.0842,1
2026-03-24T02:05:00+00:00,10.8635,418.04,227.01,35.13,439.0,0.0842,1
2026-03-24T02:10:00+00:00,9.7885,916.04,761.31,55.44,454.0,0.0842,1
2026-03-24T02:15:00+00:00,6.1916,704.21,967.22,66.08,479.0,0.0842,1
2026-03-24T02:20:00+00:00,11.0918,188.72,784.85,43.82,243.0,0.0842,1
2026-03-24T02:25:00+00:00,10.3241,369.47,676.79,76.5,143.0,0.0842,1
2026-03-24T02:30:00+00:00,8.9727,201.93,987.12,75.0,275.0,0.0842,1
2026-03-24T02:35:00+00:00,6.6816,859.05,666.42,49.38,371.0,0.0842,1
2026-03-24T02:40:00+00:00,8.1314,791.15,623.96,68.63,147.0,0.0842,1
2026-03-24T02:45:00+00:00,6.4091,986.99,328.28,31.46,103.0,0.0842,1
2026-03-24T02:50:00+00:00,8.9352,863.93,539.18,39.99,494.0,0.0842,1
2026-03-24T02:55:00+00:00,7.3671,816.74,809.4,41.32,393.0,0.0842,1
2026-03-24T03:00:00+00:00,3.5301,861.06,942.02,59.74,198.0,0.0842,1
2026-03-24T03:05:00+00:00,9.8524,321.74,739.6,60.46,496.0,0.0842,1
2026-03-24T03:10:00+00:00,8.3829,180.83,898.31,58.28,317.0,0.0842,1
2026-03-24T03:20:00+00:00,7.7276,116.36,111.01,67.52,218.0,0.0842,1
2026-03-24T03:25:00+00:00,8.3769,603.28,769.82,63.89,388.0,0.0842,1
2026-03-24T03:30:00+00:00,10.2307,248.21,677.28,40.93,481.0,0.0842,1
2026-03-24T03:35:00+00:00,8.7756,385.53,899.26,79.43,214.0,0.0842,1
2026-03-24T03:40:00+00:00,8.576,344.39,595.44,30.81,473.0,0.0842,1
2026-03-24T03:45:00+00:00,14.4288,726.65,641.94,44.45,223.0,0.0842,1
2026-03-24T03:50:00+00:00,7.662,438.38,719.79,67.33,457.0,0.0842,1
2026-03-24T03:55:00+00:00,8.3384,542.21,763.65,36.12,115.0,0.0842,1
2026-03-24T04:00:00+00:00,11.4681,912.62,230.41,62.76,489.0,0.0842,1
2026-03-24T04:05:00+00:00,6.39,590.06,169.63,40.87,427.0,0.0842,1
2026-03-24T04:10:00+00:00,5.918,835.65,729.35,79.31,174.0,0.0842,1
2026-03-24T04:15:00+00:00,5.1359,944.75,639.08,58.82,432.0,0.0842,1
2026-03-24T04:20:00+00:00,9.0673,369.54,270.3,51.58,296.0,0.0842,1
2026-03-24T04:25:00+00:00,9.2513,683.0,848.08,34.72,499.0,0.0842,1
2026-03-24T04:30:00+00:00,9.483,312.39,271.26,34.27,496.0,0.0842,1
2026-03-24T04:40:00+00:00,10.0117,227.44,287.45,61.11,96.0,0.0842,1
2026-03-24T04:45:00+00:00,10.3945,694.19,296.99,73.32,263.0,0.0842,1
2026-03-24T04:50:00+00:00,7.8054,665.26,324.9,40.12,336.0,0.0842,1
2026-03-24T04:55:00+00:00,8.0651,874.03,443.01,42.12,256.0,0.0842,1
2026-03-24T05:00:00+00:00,9.3512,986.16,251.09,79.61,92.0,0.0842,1
2026-03-24T05:05:00+00:00,8.7343,917.03,736.92,73.51,430.0,0.0842,1
2026-03-24T05:10:00+00:00,9.2839,575.73,602.97,34.79,66.0,0.0842,1
2026-03-24T05:15:00+00:00,5.8278,543.72,710.4,69.1,167.0,0.0842,1
