timestamp,cpu_utilization,network_in,network_out,memory_usage,requests,cost_per_hour,anomaly,score
2026-03-22T21:50:00+00:00,6.5097,529.41,694.5,43.94,176,0.0842,1,0.12265911324808892
2026-03-22T21:55:00+00:00,3.9406,496.03,245.66,57.57,73,0.0842,1,0.056863826576840304
2026-03-22T22:00:00+00:00,11.419,596.73,729.67,31.79,148,0.0842,1,0.07425786353345126
2026-03-22T22:05:00+00:00,9.0164,651.42,145.79,36.81,253,0.0842,1,0.07148102007153179
2026-03-22T22:10:00+00:00,7.4783,512.57,999.57,53.12,317,0.0842,1,0.09145737201840815
2026-03-22T22:15:00+00:00,9.867,216.29,498.67,51.4,497,0.0842,1,0.050903316970460244
2026-03-22T22:20:00+00:00,9.5018,568.27,750.57,79.49,131,0.0842,1,0.04177959789153063
2026-03-22T22:25:00+00:00,9.9505,581.12,307.92,60.76,247,0.0842,1,0.12698028244492204
2026-03-22T22:30:00+00:00,4.7529,780.53,650.05,50.77,290,0.0842,1,0.11729089326068709
2026-03-22T22:35:00+00:00,6.5723,144.89,410.54,74.61,265,0.0842,1,0.06825463868771031
2026-03-22T22:40:00+00:00,8.3909,254.34,209.0,32.9,305,0.0842,1,0.05353203452015354
2026-03-22T22:55:00+00:00,5.9827,121.13,677.1,58.76,324,0.0842,1,0.08193963384230657
2026-03-22T23:00:00+00:00,8.2544,238.15,374.88,32.18,62,0.0842,1,0.018589564613671006
2026-03-22T23:05:00+00:00,12.4107,402.58,169.3,48.83,264,0.0842,1,0.09683862471545468
2026-03-22T23:10:00+00:00,9.3838,424.48,534.71,41.25,135,0.0842,1,0.11474360075331885
2026-03-22T23:15:00+00:00,9.7411,425.07,438.2,45.87,461,0.0842,1,0.07202688046590328
2026-03-22T23:20:00+00:00,7.9616,102.73,443.69,55.36,60,0.0842,1,0.026942744491135318
2026-03-22T23:25:00+00:00,9.5353,298.56,607.56,38.37,81,0.0842,1,0.05765853143157551
2026-03-22T23:30:00+00:00,11.608,975.94,666.39,58.82,56,0.0842,1,0.02907508966601713
2026-03-22T23:35:00+00:00,8.2133,874.91,354.14,74.81,117,0.0842,1,0.06134681239942874
2026-03-22T23:40:00+00:00,10.448,369.89,712.99,56.71,155,0.0842,1,0.11906032881566159
2026-03-22T23:45:00+00:00,6.2497,550.28,753.29,39.95,90,0.0842,1,0.08175273600296923
2026-03-22T23:50:00+00:00,9.1802,765.99,450.97,54.12,285,0.0842,1,0.12623246017118872
2026-03-22T23:55:00+00:00,9.8084,301.06,100.29,62.04,364,0.0842,1,0.051181859890417014
2026-03-23T00:00:00+00:00,6.496,233.19,103.46,35.05,377,0.0842,1,0.02977916638668232
2026-03-23T00:05:00+00:00,10.1962,358.33,467.47,57.06,498,0.0842,1,0.06967596287908184
2026-03-23T00:10:00+00:00,6.6495,548.92,350.28,78.27,404,0.0842,1,0.057270223134744835
2026-03-23T00:15:00+00:00,6.3895,157.04,266.67,39.16,234,0.0842,1,0.07768705394078501
2026-03-23T00:20:00+00:00,7.9976,242.42,499.38,30.66,100,0.0842,1,0.02413054113810531
2026-03-23T00:30:00+00:00,8.6183,574.41,111.19,49.23,76,0.0842,1,0.03212701230063231
2026-03-23T00:35:00+00:00,9.8716,226.92,492.26,78.94,435,0.0842,1,0.03728816760939524
2026-03-23T00:40:00+00:00,6.5364,396.11,804.52,71.95,404,0.0842,1,0.07422654672669565
2026-03-23T00:45:00+00:00,8.155,487.16,691.58,32.24,343,0.0842,1,0.09230464195929305
2026-03-23T00:50:00+00:00,5.6469,392.77,171.49,68.45,138,0.0842,1,0.06413240801864428
2026-03-23T00:55:00+00:00,6.8578,770.59,776.81,74.1,173,0.0842,1,0.08453995366335892
2026-03-23T01:00:00+00:00,9.6713,367.0,696.3,57.53,176,0.0842,1,0.12196830555974253
2026-03-23T01:05:00+00:00,7.9232,694.88,152.42,52.24,266,0.0842,1,0.0990205633443823
2026-03-23T01:10:00+00:00,10.9026,646.63,731.16,52.29,70,0.0842,1,0.07336992673726472
2026-03-23T01:15:00+00:00,7.5952,937.38,214.58,38.82,250,0.0842,1,0.07258700058776663
2026-03-23T01:20:00+00:00,7.6041,977.46,191.29,39.09,404,0.0842,1,0.03931771500908798
2026-03-23T01:25:00+00:00,10.5534,293.61,628.77,59.0,427,0.0842,1,0.09529973550831139
2026-03-23T01:30:00+00:00,6.7028,397.17,740.19,45.65,224,0.0842,1,0.11328791112628372
2026-03-23T01:35:00+00:00,4.9605,133.25,477.15,69.38,183,0.0842,1,0.07007256032193188
2026-03-23T01:40:00+00:00,10.6026,191.03,506.02,56.75,482,0.0842,1,0.06040722659295017
2026-03-23T01:45:00+00:00,8.8284,505.2,332.01,54.39,251,0.0842,1,0.13494147528546052
2026-03-23T01:50:00+00:00,3.6696,709.58,101.22,30.67,498,0.0842,-1,-0.03309872617781062
2026-03-23T01:55:00+00:00,8.0891,391.89,812.8,46.65,411,0.0842,1,0.08362105598897163
2026-03-23T02:00:00+00:00,7.1924,826.83,266.59,39.49,364,0.0842,1,0.09625357035343024
2026-03-23T02:05:00+00:00,11.4897,157.17,844.19,36.21,247,0.0842,1,0.05162522297707661
2026-03-23T02:10:00+00:00,6.542,631.9,822.66,39.72,293,0.0842,1,0.10163064622763957
2026-03-23T02:15:00+00:00,6.8385,488.17,118.39,58.46,270,0.0842,1,0.08003263555207873
2026-03-23T02:20:00+00:00,6.1792,515.65,926.53,47.54,375,0.0842,1,0.09025754124893848
2026-03-23T02:25:00+00:00,5.8919,647.75,601.68,39.89,246,0.0842,1,0.11725622811437336
2026-03-23T02:30:00+00:00,6.599,560.2,684.44,32.27,53,0.0842,1,0.023335994042517072
2026-03-23T02:35:00+00:00,5.1282,459.87,929.63,56.12,187,0.0842,1,0.0862623373852821
2026-03-23T02:40:00+00:00,5.9376,138.13,558.34,41.99,364,0.0842,1,0.07678788236198425
2026-03-23T02:45:00+00:00,4.7868,269.02,691.03,62.74,255,0.0842,1,0.10813293509164029
2026-03-23T02:50:00+00:00,5.0054,482.87,145.34,51.33,458,0.0842,1,0.06055837701510236
2026-03-23T02:55:00+00:00,4.8806,479.44,789.35,35.48,420,0.0842,1,0.0773205426000011
2026-03-23T03:00:00+00:00,6.9577,939.2,672.13,53.57,166,0.0842,1,0.09758834466237515
2026-03-23T03:05:00+00:00,6.6326,580.27,452.6,64.75,389,0.0842,1,0.10560603777048921
2026-03-23T03:10:00+00:00,5.5471,445.76,988.92,67.43,146,0.0842,1,0.05240746472838942
2026-03-23T03:15:00+00:00,8.9565,250.69,882.07,52.52,433,0.0842,1,0.06766451911866644
2026-03-23T03:20:00+00:00,7.9038,219.55,237.27,47.97,200,0.0842,1,0.08539363382789006
2026-03-23T03:25:00+00:00,7.136,790.26,444.81,60.01,64,0.0842,1,0.07812593258168432
2026-03-23T03:30:00+00:00,7.0721,844.6,525.3,51.66,196,0.0842,1,0.10894651139870637
2026-03-23T03:40:00+00:00,8.4796,693.99,999.8,77.98,378,0.0842,1,0.033337016990004464
2026-03-23T03:45:00+00:00,8.9508,953.08,302.92,63.65,346,0.0842,1,0.08044678724063498
2026-03-23T03:50:00+00:00,2.8279,516.4,170.72,57.84,107,0.0842,1,0.06665642175254999
2026-03-23T03:55:00+00:00,6.6925,358.65,419.26,72.9,222,0.0842,1,0.10112132502253829
2026-03-23T04:00:00+00:00,3.658,860.55,947.74,51.23,214,0.0842,1,0.07303018217096102
2026-03-23T04:05:00+00:00,7.1476,525.13,523.21,47.67,120,0.0842,1,0.11194704415362905
2026-03-23T04:10:00+00:00,8.7466,420.5,111.98,79.78,96,0.0842,1,0.0005699414901881861
2026-03-23T04:15:00+00:00,6.6514,155.49,302.12,43.13,397,0.0842,1,0.08081741578470192
2026-03-23T04:20:00+00:00,9.0372,450.5,650.88,48.37,271,0.0842,1,0.1262614325615818
2026-03-23T04:25:00+00:00,5.9545,150.55,561.06,61.74,330,0.0842,1,0.09575522308244688
2026-03-23T04:30:00+00:00,9.1516,179.54,965.72,49.23,179,0.0842,1,0.05578318868587806
2026-03-23T04:35:00+00:00,4.8928,671.21,718.89,41.25,428,0.0842,1,0.09490949152630002
2026-03-23T04:40:00+00:00,7.4766,884.39,950.75,47.28,65,0.0842,1,0.030987652187429604
2026-03-23T04:45:00+00:00,8.8396,255.47,789.94,35.89,141,0.0842,1,0.07925111407622765
2026-03-23T04:50:00+00:00,9.0718,672.41,324.2,36.6,487,0.0842,1,0.051170323269347784
2026-03-23T04:55:00+00:00,7.7455,642.7,715.14,42.59,119,0.0842,1,0.10753896919897382
2026-03-23T05:00:00+00:00,11.8794,570.58,306.61,56.16,206,0.0842,1,0.11647690230656432
2026-03-23T05:05:00+00:00,7.1712,576.16,523.65,60.49,314,0.0842,1,0.12763920643603865
2026-03-23T05:10:00+00:00,7.098,573.34,460.02,55.77,428,0.0842,1,0.11063649079736249
2026-03-23T05:15:00+00:00,2.481,331.48,648.68,43.97,197,0.0842,1,0.10300128119401303
2026-03-23T05:20:00+00:00,11.5379,140.44,525.07,64.93,428,0.0842,1,0.053786761910272096
2026-03-23T05:25:00+00:00,7.262,954.68,330.91,55.79,369,0.0842,1,0.08400898078921593
2026-03-23T05:30:00+00:00,5.648,222.99,307.48,46.66,192,0.0842,1,0.09299285765916909
2026-03-23T05:35:00+00:00,10.6418,479.57,997.7,68.88,491,0.0842,1,0.027368293841806834
2026-03-23T05:40:00+00:00,10.471,118.94,979.53,75.63,209,0.0842,1,0.007975337550802042
2026-03-23T05:45:00+00:00,8.2167,130.49,383.11,38.49,207,0.0842,1,0.07212655430689846
2026-03-23T05:50:00+00:00,5.1302,535.88,109.7,39.26,64,0.0842,-1,-0.00254362507502659
2026-03-23T05:55:00+00:00,8.838,771.34,234.32,38.75,291,0.0842,1,0.10383620434681295
2026-03-23T06:00:00+00:00,6.7572,374.98,556.03,77.71,122,0.0842,1,0.059970250233249534
2026-03-23T06:05:00+00:00,5.6585,611.34,405.26,57.61,433,0.0842,1,0.09416118632259546
2026-03-23T06:10:00+00:00,10.0867,902.81,164.88,72.81,439,0.0842,1,0.022587477913604492
2026-03-23T06:15:00+00:00,3.7348,856.55,101.4,65.63,123,0.0842,1,0.006507751772795944
2026-03-23T06:20:00+00:00,9.1343,355.8,449.01,64.57,448,0.0842,1,0.07886605480623593
2026-03-23T06:25:00+00:00,8.9187,734.55,207.49,33.29,88,0.0842,1,0.04166266870903634
2026-03-23T06:30:00+00:00,12.102,344.05,126.1,49.48,279,0.0842,1,0.08269656308065382
2026-03-23T06:35:00+00:00,8.6503,878.83,917.76,77.26,466,0.0842,1,0.015731193281551814
2026-03-23T06:40:00+00:00,3.8831,766.28,858.62,55.33,201,0.0842,1,0.09810998626830614
2026-03-23T06:45:00+00:00,6.3278,219.59,196.51,52.27,306,0.0842,1,0.08299368436838966
2026-03-23T06:50:00+00:00,8.1293,384.39,667.91,40.01,378,0.0842,1,0.11036387203688569
2026-03-23T06:55:00+00:00,8.7111,758.82,105.42,49.11,173,0.0842,1,0.06355528619036743
2026-03-23T07:00:00+00:00,9.9616,293.57,445.1,56.56,254,0.0842,1,0.11697504332459502
2026-03-23T07:05:00+00:00,4.0806,945.24,378.03,40.86,224,0.0842,1,0.08799100707504998
2026-03-23T07:10:00+00:00,7.3401,398.25,173.75,57.48,422,0.0842,1,0.08505968336528535
2026-03-23T07:15:00+00:00,9.9397,639.89,324.7,45.46,315,0.0842,1,0.12361275325475812
2026-03-23T07:20:00+00:00,11.0879,698.38,914.9,58.96,308,0.0842,1,0.09157975113889855
2026-03-23T07:25:00+00:00,11.722,834.3,414.47,78.02,222,0.0842,1,0.06418685910308819
2026-03-23T07:30:00+00:00,7.2196,802.26,974.5,62.97,55,0.0842,1,0.023330331000027793
2026-03-23T07:35:00+00:00,10.1952,961.26,629.55,48.78,483,0.0842,1,0.044348363342869734
2026-03-23T07:40:00+00:00,11.4234,429.76,773.9,75.73,447,0.0842,1,0.04419343999762937
2026-03-23T07:45:00+00:00,10.3961,948.28,824.32,50.49,364,0.0842,1,0.07383271694786814
2026-03-23T07:50:00+00:00,9.4474,326.33,627.73,48.34,425,0.0842,1,0.08662062325415154
2026-03-23T07:55:00+00:00,9.6556,386.77,247.2,41.05,138,0.0842,1,0.09601120644080191
2026-03-23T08:00:00+00:00,23.3165,163.44,271.36,61.48,324,0.0842,1,0.06656208843336764
2026-03-23T08:05:00+00:00,29.9176,773.22,731.08,39.87,240,0.0842,1,0.10554313772386531
2026-03-23T08:10:00+00:00,28.5277,575.69,749.97,53.33,333,0.0842,1,0.12055228764613096
2026-03-23T08:15:00+00:00,33.3965,421.42,370.43,32.13,194,0.0842,1,0.06183235289028244
2026-03-23T08:20:00+00:00,32.411,338.04,332.79,76.24,181,0.0842,1,0.06619326665762154
2026-03-23T08:25:00+00:00,31.5359,465.75,442.52,50.54,312,0.0842,1,0.10401932364384414
2026-03-23T08:30:00+00:00,36.7197,449.52,278.92,65.98,281,0.0842,1,0.08082541786984193
2026-03-23T08:35:00+00:00,28.3925,980.12,199.8,67.36,289,0.0842,1,0.0497213978531883
2026-03-23T08:40:00+00:00,37.3356,131.11,519.2,55.63,431,0.0842,1,0.04377967515377157
2026-03-23T08:45:00+00:00,27.4328,519.51,443.62,48.88,54,0.0842,1,0.04936753527068172
2026-03-23T08:50:00+00:00,36.6906,654.04,180.07,52.03,258,0.0842,1,0.086134249895366
2026-03-23T08:55:00+00:00,34.8464,670.37,968.12,57.85,295,0.0842,1,0.08228570406726105
2026-03-23T09:00:00+00:00,26.6065,574.64,666.33,66.64,299,0.0842,1,0.1042401924975005
2026-03-23T09:05:00+00:00,24.6627,481.62,379.12,73.05,126,0.0842,1,0.07628106738750706
2026-03-23T09:10:00+00:00,31.2854,495.08,677.16,39.67,123,0.0842,1,0.10679087376605928
2026-03-23T09:15:00+00:00,27.6362,508.72,975.08,67.72,229,0.0842,1,0.0723500272865995
2026-03-23T09:20:00+00:00,37.5027,759.02,962.65,58.91,134,0.0842,1,0.04845900220905863
2026-03-23T09:25:00+00:00,36.2678,620.23,921.07,76.46,120,0.0842,1,0.02926650942982456
2026-03-23T09:30:00+00:00,36.0345,451.3,200.62,70.65,433,0.0842,1,0.04907604008189259
2026-03-23T09:35:00+00:00,28.0891,981.34,539.21,34.39,444,0.0842,1,0.015045385195857519
2026-03-23T09:40:00+00:00,42.3111,170.37,372.63,79.57,85,0.0842,-1,-0.026724246234274496
2026-03-23T09:45:00+00:00,32.2114,199.62,119.31,34.08,196,0.0842,1,0.01916755988316421
2026-03-23T09:50:00+00:00,34.4982,950.35,679.32,79.35,389,0.0842,1,0.012169262851174478
2026-03-23T09:55:00+00:00,35.7157,174.11,710.17,37.1,187,0.0842,1,0.06113790353817927
2026-03-23T10:00:00+00:00,30.8373,780.76,998.37,37.76,493,0.0842,1,0.012307556968250255
2026-03-23T10:05:00+00:00,32.9883,444.69,468.11,79.89,101,0.0842,1,0.046707139235864226
2026-03-23T10:10:00+00:00,37.2921,979.87,914.58,46.93,400,0.0842,1,0.03607824393252046
2026-03-23T10:15:00+00:00,33.7497,811.47,325.16,47.57,207,0.0842,1,0.10228990356486328
2026-03-23T10:20:00+00:00,24.6775,367.94,119.12,60.01,365,0.0842,1,0.06346390913331157
2026-03-23T10:25:00+00:00,25.1787,467.69,527.6,68.95,115,0.0842,1,0.08528204472796769
2026-03-23T10:30:00+00:00,24.9114,415.02,933.08,52.1,141,0.0842,1,0.062439938654707094
2026-03-23T10:35:00+00:00,36.4954,892.24,717.21,60.79,376,0.0842,1,0.07586569399710252
2026-03-23T10:40:00+00:00,31.3992,684.75,773.95,60.87,199,0.0842,1,0.1138611117366835
2026-03-23T10:45:00+00:00,20.21,691.23,561.58,37.24,149,0.0842,1,0.09318874082734413
2026-03-23T10:50:00+00:00,31.1076,973.63,265.56,62.2,227,0.0842,1,0.06148524339802097
2026-03-23T10:55:00+00:00,31.5236,659.06,341.56,70.56,254,0.0842,1,0.0935326034898869
2026-03-23T11:00:00+00:00,32.8007,847.41,733.1,65.46,55,0.0842,1,0.024806336199911683
2026-03-23T11:05:00+00:00,25.5884,141.89,206.03,60.28,234,0.0842,1,0.0647499362447656
2026-03-23T11:10:00+00:00,30.7401,458.06,532.64,39.62,118,0.0842,1,0.09549427627464946
2026-03-23T11:15:00+00:00,35.9932,869.11,176.5,33.45,185,0.0842,1,0.028721045806954226
2026-03-23T11:20:00+00:00,33.93,191.3,544.28,68.18,225,0.0842,1,0.06409881790974448
2026-03-23T11:25:00+00:00,26.3862,625.96,717.93,71.65,105,0.0842,1,0.07625678764867311
2026-03-23T11:30:00+00:00,49.2741,709.12,903.06,38.91,426,0.0842,1,0.00656603464598382
2026-03-23T11:35:00+00:00,30.741,402.87,238.52,65.54,90,0.0842,1,0.06699436849071783
2026-03-23T11:40:00+00:00,30.3134,312.5,131.72,54.79,450,0.0842,1,0.0519250436266957
2026-03-23T11:45:00+00:00,20.7899,956.2,522.8,62.28,454,0.0842,1,0.0427742092997353
2026-03-23T11:50:00+00:00,23.656,146.75,443.38,65.41,257,0.0842,1,0.06545367421315174
2026-03-23T11:55:00+00:00,27.8948,952.21,872.36,42.71,333,0.0842,1,0.06902927488089933
2026-03-23T12:00:00+00:00,33.2953,419.35,347.56,50.53,92,0.0842,1,0.08283093521796348
2026-03-23T12:05:00+00:00,37.5926,274.26,743.41,30.72,86,0.0842,-1,-0.012833366574754757
2026-03-23T12:10:00+00:00,33.3509,712.95,700.07,72.29,489,0.0842,1,0.04201575528795887
2026-03-23T12:15:00+00:00,35.9412,264.71,109.12,76.19,83,0.0842,-1,-0.0140965215041845
2026-03-23T12:20:00+00:00,34.4525,503.23,823.67,43.31,91,0.0842,1,0.06284218613011239
2026-03-23T12:25:00+00:00,30.9593,599.64,886.65,35.53,413,0.0842,1,0.0613710138261192
2026-03-23T12:30:00+00:00,29.6882,451.73,454.42,55.57,384,0.0842,1,0.10605307789865737
2026-03-23T12:35:00+00:00,37.6057,670.97,904.87,44.06,491,0.0842,1,0.032593640722547446
2026-03-23T12:40:00+00:00,24.9192,779.47,581.79,52.86,279,0.0842,1,0.10898111349520567
2026-03-23T12:45:00+00:00,28.0168,748.53,297.32,57.38,209,0.0842,1,0.11262061323459899
2026-03-23T12:50:00+00:00,34.6881,772.35,939.98,70.69,137,0.0842,1,0.0503887534498324
2026-03-23T12:55:00+00:00,39.0624,140.72,729.19,65.73,134,0.0842,1,0.014674856918870938
2026-03-23T13:00:00+00:00,19.9233,252.48,881.81,40.98,152,0.0842,1,0.06155762507039231
2026-03-23T13:05:00+00:00,16.4889,263.82,128.69,75.86,471,0.0842,1,0.004338113945388744
2026-03-23T13:10:00+00:00,28.7052,409.1,416.62,33.33,254,0.0842,1,0.07039975696931638
2026-03-23T13:15:00+00:00,30.0485,417.31,402.24,70.57,265,0.0842,1,0.0942943767462121
2026-03-23T13:20:00+00:00,28.4376,432.83,316.77,73.7,218,0.0842,1,0.08157544529255534
2026-03-23T13:25:00+00:00,39.2894,700.8,780.38,55.02,416,0.0842,1,0.06426049764849084
2026-03-23T13:30:00+00:00,39.5234,965.74,623.37,51.66,418,0.0842,1,0.04529063647123066
2026-03-23T13:35:00+00:00,27.1123,419.0,469.06,46.71,394,0.0842,1,0.09858098033737978
2026-03-23T13:40:00+00:00,18.5627,357.08,295.48,34.5,234,0.0842,1,0.08589145936407883
2026-03-23T13:45:00+00:00,24.479,642.49,327.66,52.98,97,0.0842,1,0.0917902532503192
2026-03-23T13:50:00+00:00,30.9188,942.95,711.45,44.8,268,0.0842,1,0.09092784756492317
2026-03-23T13:55:00+00:00,27.1364,261.74,975.34,48.79,363,0.0842,1,0.05830077158469926
2026-03-23T14:00:00+00:00,35.7621,719.19,931.92,58.18,76,0.0842,1,0.04010028205016236
2026-03-23T14:05:00+00:00,27.0676,439.4,190.43,70.11,146,0.0842,1,0.07520001234689383
2026-03-23T14:10:00+00:00,32.5611,256.31,130.13,53.39,417,0.0842,1,0.051672621974565125
2026-03-23T14:15:00+00:00,26.3417,762.36,305.49,76.71,112,0.0842,1,0.0675188844122222
2026-03-23T14:20:00+00:00,33.9377,818.04,460.05,69.52,307,0.0842,1,0.08984313541862654
2026-03-23T14:25:00+00:00,30.8883,475.4,652.94,65.39,310,0.0842,1,0.10424169949454315
2026-03-23T14:30:00+00:00,27.825,114.92,428.46,34.21,273,0.0842,1,0.044014221960650524
2026-03-23T14:35:00+00:00,34.6444,540.31,343.01,32.75,72,0.0842,1,0.026972428894685208
2026-03-23T14:40:00+00:00,38.9923,420.72,459.33,69.76,452,0.0842,1,0.04334646402589226
2026-03-23T14:45:00+00:00,24.3408,190.97,107.3,57.45,271,0.0842,1,0.03735329253203601
2026-03-23T14:50:00+00:00,33.0037,843.42,514.58,54.85,125,0.0842,1,0.09719657725354397
2026-03-23T14:55:00+00:00,38.9531,177.38,724.08,43.38,77,0.0842,1,0.02350705171767631
2026-03-23T15:00:00+00:00,27.7534,394.36,425.43,40.07,298,0.0842,1,0.10237253463563939
2026-03-23T15:05:00+00:00,26.1135,142.32,996.39,44.67,389,0.0842,1,0.020255968665629176
2026-03-23T15:10:00+00:00,33.707,537.43,476.86,78.07,104,0.0842,1,0.061802965518470754
2026-03-23T15:15:00+00:00,29.0519,997.17,329.37,69.22,346,0.0842,1,0.048729945713082756
2026-03-23T15:20:00+00:00,34.0873,355.16,452.6,45.29,355,0.0842,1,0.10515126191346708
2026-03-23T15:25:00+00:00,25.7591,415.54,870.13,45.78,179,0.0842,1,0.07535323557363915
2026-03-23T15:30:00+00:00,30.413,452.11,341.54,36.86,99,0.0842,1,0.07046639276088473
2026-03-23T15:35:00+00:00,36.9631,912.04,759.11,32.58,80,0.0842,-1,-0.0036862269378797885
2026-03-23T15:40:00+00:00,32.2454,489.6,996.0,33.73,383,0.0842,1,0.02307063160219014
2026-03-23T15:45:00+00:00,35.1638,998.96,586.26,58.87,126,0.0842,1,0.06432634543332771
2026-03-23T15:50:00+00:00,37.3478,827.71,619.47,57.03,229,0.0842,1,0.10527080504656416
2026-03-23T15:55:00+00:00,32.483,338.4,291.54,79.89,82,0.0842,1,0.014201471233819096
2026-03-23T16:00:00+00:00,37.2407,600.79,312.26,39.71,380,0.0842,1,0.0751410537159567
2026-03-23T16:05:00+00:00,25.2302,132.37,968.74,30.94,319,0.0842,-1,-0.005945000721361726
2026-03-23T16:10:00+00:00,22.5874,386.15,846.48,66.89,229,0.0842,1,0.08165378788512206
2026-03-23T16:20:00+00:00,32.3066,418.39,935.5,76.79,209,0.0842,1,0.04475090890986999
2026-03-23T16:25:00+00:00,26.3226,870.35,196.89,39.01,402,0.0842,1,0.0640104529037584
2026-03-23T16:30:00+00:00,28.4112,485.39,103.32,30.49,490,0.0842,-1,-0.023393368393192948
2026-03-23T16:40:00+00:00,32.8157,371.44,131.59,50.84,382,0.0842,1,0.07682420086574065
2026-03-23T16:45:00+00:00,41.6183,988.9,637.4,41.89,400,0.0842,1,0.034689002209726594
2026-03-23T16:50:00+00:00,24.3397,988.98,391.98,78.65,283,0.0842,1,0.03711514881276967
2026-03-23T16:55:00+00:00,30.7551,182.62,938.2,59.84,465,0.0842,1,0.01777152410420868
2026-03-23T17:00:00+00:00,28.2862,843.31,569.48,33.35,51,0.0842,1,0.01820258769444516
2026-03-23T17:05:00+00:00,28.1267,989.75,514.32,39.76,126,0.0842,1,0.05562090479492665
2026-03-23T17:10:00+00:00,35.15,296.3,977.25,43.65,310,0.0842,1,0.05643048303268772
2026-03-23T17:15:00+00:00,36.5686,275.05,850.27,51.38,77,0.0842,1,0.02331611785780019
2026-03-23T17:20:00+00:00,38.2436,126.47,214.09,33.81,115,0.0842,1,0.01082065038135993
2026-03-23T17:25:00+00:00,36.7061,492.99,735.95,46.48,249,0.0842,1,0.1016067699764629
2026-03-23T17:30:00+00:00,28.8998,679.47,436.83,53.56,239,0.0842,1,0.1125796308834523
2026-03-23T17:35:00+00:00,21.0192,744.43,268.68,59.24,339,0.0842,1,0.09955422800023844
2026-03-23T17:40:00+00:00,27.9574,136.38,325.05,48.29,171,0.0842,1,0.07416331396950426
2026-03-23T17:45:00+00:00,35.1649,715.74,639.66,57.22,224,0.0842,1,0.12027374952165237
2026-03-23T17:50:00+00:00,25.917,348.61,550.73,58.66,75,0.0842,1,0.06639768264425072
2026-03-23T17:55:00+00:00,28.8944,210.58,404.66,34.01,223,0.0842,1,0.060342337953434244
2026-03-23T18:00:00+00:00,25.0675,709.51,312.91,75.69,300,0.0842,1,0.08595228895101176
2026-03-23T18:05:00+00:00,21.8691,607.78,886.68,46.13,336,0.0842,1,0.0887488046522435
2026-03-23T18:10:00+00:00,36.3,265.9,968.82,79.64,127,0.0842,-1,-0.00959414443570128
2026-03-23T18:15:00+00:00,28.6405,356.09,897.92,73.59,485,0.0842,1,0.02176911135205617
2026-03-23T18:20:00+00:00,23.5468,284.97,629.41,46.11,396,0.0842,1,0.0764803543386614
2026-03-23T18:25:00+00:00,29.5392,745.59,694.26,53.49,358,0.0842,1,0.10967406006832398
2026-03-23T18:30:00+00:00,34.6971,676.78,225.05,43.16,233,0.0842,1,0.10198211885882486
2026-03-23T18:35:00+00:00,36.5461,755.98,472.6,43.59,418,0.0842,1,0.09032284338545254
2026-03-23T18:40:00+00:00,34.4678,329.1,489.71,54.73,218,0.0842,1,0.11257704095062815
2026-03-23T18:45:00+00:00,38.1116,413.7,537.76,73.82,59,0.0842,1,0.023447959956409248
2026-03-23T18:50:00+00:00,35.9632,232.7,960.25,42.8,232,0.0842,1,0.056395942136691746
2026-03-23T18:55:00+00:00,37.5596,235.44,192.22,74.81,202,0.0842,1,0.031284204613370226
2026-03-23T19:00:00+00:00,25.4589,246.31,677.51,65.1,255,0.0842,1,0.08899177383822598
2026-03-23T19:05:00+00:00,31.7031,154.42,520.14,72.14,98,0.0842,1,0.037106834483953244
2026-03-23T19:10:00+00:00,28.4423,383.14,622.78,71.29,209,0.0842,1,0.0973420638677085
2026-03-23T19:15:00+00:00,28.0091,651.05,835.55,58.86,420,0.0842,1,0.07540735254446346
2026-03-23T19:20:00+00:00,23.8925,836.34,758.0,39.42,383,0.0842,1,0.07837353265711927
2026-03-23T19:25:00+00:00,38.1406,605.79,654.37,62.99,80,0.0842,1,0.05412837236806334
2026-03-23T19:30:00+00:00,33.7417,549.76,791.89,41.46,409,0.0842,1,0.08605131493997531
2026-03-23T19:35:00+00:00,39.7808,196.51,789.2,62.57,202,0.0842,1,0.0485341523349655
2026-03-23T19:40:00+00:00,39.9074,852.76,265.38,66.01,273,0.0842,1,0.04856436259495933
2026-03-23T19:45:00+00:00,31.8945,776.51,404.32,62.92,493,0.0842,1,0.05458538103880062
2026-03-23T19:50:00+00:00,38.4382,184.93,272.73,34.82,496,0.0842,-1,-0.00929737283560228
2026-03-23T19:55:00+00:00,34.7112,824.8,882.57,37.7,135,0.0842,1,0.06814449489424856
2026-03-23T20:00:00+00:00,36.8691,974.78,635.34,65.6,278,0.0842,1,0.048199865058603186
2026-03-23T20:05:00+00:00,38.0205,324.26,108.62,34.03,247,0.0842,1,0.03130200669789651
2026-03-23T20:10:00+00:00,38.8824,939.93,276.35,40.83,436,0.0842,1,0.02596719768366651
2026-03-23T20:15:00+00:00,23.5995,428.13,637.87,79.81,453,0.0842,1,0.019320783546752485
2026-03-23T20:20:00+00:00,33.0758,320.93,945.0,51.0,180,0.0842,1,0.05885284080881503
2026-03-23T20:25:00+00:00,27.5825,842.78,797.22,72.57,492,0.0842,1,0.0226355779232984
2026-03-23T20:30:00+00:00,23.3471,973.06,324.79,74.71,284,0.0842,1,0.04531483856010854
2026-03-23T20:35:00+00:00,25.2303,351.51,148.16,68.22,374,0.0842,1,0.07008780013816818
